model,upstream_product,upstream_identifier,upstream_long_name,canonical_candidate_name,category,level_type,level,units,temporal_semantics,step_type,step_range_pattern,accumulation_or_interval_window,required_lead_min,required_lead_max,required_lead_cadence,applicable_at_f000,lead_completeness,member_scope,member_completeness,raw_upstream,directly_ingestible,derived,derivation_dependencies,ingestion_constraints,current_repo_support,current_repo_locations,product_usefulness,tier,evidence_type,evidence_reference,confidence,notes
gfs,pgrb2.0p25,VEG,Vegetation Cover,vegetation_cover,Land Surface State,surface,surface,%,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (596:432120548:d=2026082800:VEG:surface:anl:),HIGH,Fraction of ground area covered by green vegetation
gfs,pgrb2.0p25,HGT,Geopotential Height,height_0c_isotherm,Mass / Height,nominal,0C isotherm,gpm,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (654:484270134:d=2026082800:HGT:0C isotherm:anl:),HIGH,Geopotential height at specified non-pressure surface
gfs,pgrb2.0p25,HGT,Geopotential Height,height_pv__2e_06_km^2_kg_s_surface,Mass / Height,surface,PV=-2e-06 (Km^2/kg/s) surface,gpm,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (694:513267043:d=2026082800:HGT:PV=-2e-06 (Km^2/kg/s) surface:anl:),HIGH,Geopotential height at specified non-pressure surface
gfs,pgrb2.0p25,HGT,Geopotential Height,height_pv_2e_06_km^2_kg_s_surface,Mass / Height,surface,PV=2e-06 (Km^2/kg/s) surface,gpm,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (688:508573910:d=2026082800:HGT:PV=2e-06 (Km^2/kg/s) surface:anl:),HIGH,Geopotential height at specified non-pressure surface
gfs,pgrb2.0p25,HGT,Geopotential Height,height_cloud_ceiling,Mass / Height,cloudLayer,cloud ceiling,gpm,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (612:441153650:d=2026082800:HGT:cloud ceiling:anl:),HIGH,Geopotential height at specified non-pressure surface
gfs,pgrb2.0p25,HGT,Geopotential Height,height_highest_tropospheric_freezing_level,Mass / Height,nominal,highest tropospheric freezing level,gpm,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (656:486164506:d=2026082800:HGT:highest tropospheric freezing level:anl:),HIGH,Geopotential height at specified non-pressure surface
gfs,pgrb2.0p25,HGT,Geopotential Height,height_max_wind,Mass / Height,maxWind,max wind,gpm,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (625:455358683:d=2026082800:HGT:max wind:anl:),HIGH,Geopotential height at specified non-pressure surface
gfs,pgrb2.0p25,HGT,Geopotential Height,height,Mass / Height,surface,surface,gpm,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (562:416627623:d=2026082800:HGT:surface:anl:),HIGH,Geopotential height at specified non-pressure surface
gfs,pgrb2.0p25,HGT,Geopotential Height,height_tropopause,Mass / Height,tropopause,tropopause,gpm,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (618:447818940:d=2026082800:HGT:tropopause:anl:),HIGH,Geopotential height at specified non-pressure surface
gfs,pgrb2.0p25,MSLET,MSLP (Eta Model Reduction),mslp_eta_mean_sea_level,Mass / Pressure,meanSeaLevel,mean sea level,Pa,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (557:412699767:d=2026082800:MSLET:mean sea level:anl:),HIGH,Mean sea level pressure reduced via Eta model formulation
gfs,pgrb2.0p25,PRES,Pressure,pressure_80_m_above_ground,Mass / Pressure,heightAboveGround,80 m above ground,Pa,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (639:469694118:d=2026082800:PRES:80 m above ground:anl:),HIGH,Atmospheric pressure at specified level
gfs,pgrb2.0p25,PRES,Pressure,surface_pressure,Mass / Pressure,surface,PV=-2e-06 (Km^2/kg/s) surface,Pa,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,High,Tier A (Strong Raw Candidate),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (695:514433524:d=2026082800:PRES:PV=-2e-06 (Km^2/kg/s) surface:anl:),HIGH,Atmospheric pressure at specified level
gfs,pgrb2.0p25,PRES,Pressure,surface_pressure,Mass / Pressure,surface,PV=2e-06 (Km^2/kg/s) surface,Pa,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,High,Tier A (Strong Raw Candidate),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (689:509715622:d=2026082800:PRES:PV=2e-06 (Km^2/kg/s) surface:anl:),HIGH,Atmospheric pressure at specified level
gfs,pgrb2.0p25,PRES,Pressure,pressure_convective_cloud_bottom_level,Mass / Pressure,cloudLayer,convective cloud bottom level,Pa,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (639:457511037:d=2026082800:PRES:convective cloud bottom level:3 hour fcst:),HIGH,Atmospheric pressure at specified level
gfs,pgrb2.0p25,PRES,Pressure,pressure_convective_cloud_top_level,Mass / Pressure,cloudLayer,convective cloud top level,Pa,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (643:461742069:d=2026082800:PRES:convective cloud top level:3 hour fcst:),HIGH,Atmospheric pressure at specified level
gfs,pgrb2.0p25,PRES,Pressure,pressure_high_cloud_bottom_level,Mass / Pressure,cloudLayer,high cloud bottom level,Pa,average,average,0-6h resetting (GFS) / 3h-6h alternating (GEFS),6h / 3h-6h,0,240,3h,False,"80/81 leads (100% post-analysis, absent at f000 by design)",deterministic (single run),complete (deterministic),True,False,False,None,Requires temporal interval handling or de-accumulation,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (642:460371505:d=2026082800:PRES:high cloud bottom level:0-3 hour ave fcst:),HIGH,Atmospheric pressure at specified level
gfs,pgrb2.0p25,PRES,Pressure,pressure_high_cloud_top_level,Mass / Pressure,cloudLayer,high cloud top level,Pa,average,average,0-6h resetting (GFS) / 3h-6h alternating (GEFS),6h / 3h-6h,0,240,3h,False,"80/81 leads (100% post-analysis, absent at f000 by design)",deterministic (single run),complete (deterministic),True,False,False,None,Requires temporal interval handling or de-accumulation,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (646:464644017:d=2026082800:PRES:high cloud top level:0-3 hour ave fcst:),HIGH,Atmospheric pressure at specified level
gfs,pgrb2.0p25,PRES,Pressure,pressure_low_cloud_bottom_level,Mass / Pressure,cloudLayer,low cloud bottom level,Pa,average,average,0-6h resetting (GFS) / 3h-6h alternating (GEFS),6h / 3h-6h,0,240,3h,False,"80/81 leads (100% post-analysis, absent at f000 by design)",deterministic (single run),complete (deterministic),True,False,False,None,Requires temporal interval handling or de-accumulation,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (640:458061100:d=2026082800:PRES:low cloud bottom level:0-3 hour ave fcst:),HIGH,Atmospheric pressure at specified level
gfs,pgrb2.0p25,PRES,Pressure,pressure_low_cloud_top_level,Mass / Pressure,cloudLayer,low cloud top level,Pa,average,average,0-6h resetting (GFS) / 3h-6h alternating (GEFS),6h / 3h-6h,0,240,3h,False,"80/81 leads (100% post-analysis, absent at f000 by design)",deterministic (single run),complete (deterministic),True,False,False,None,Requires temporal interval handling or de-accumulation,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (644:462344568:d=2026082800:PRES:low cloud top level:0-3 hour ave fcst:),HIGH,Atmospheric pressure at specified level
gfs,pgrb2.0p25,PRES,Pressure,pressure_max_wind,Mass / Pressure,maxWind,max wind,Pa,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (623:452131752:d=2026082800:PRES:max wind:anl:),HIGH,Atmospheric pressure at specified level
gfs,pgrb2.0p25,PRES,Pressure,pressure_middle_cloud_bottom_level,Mass / Pressure,cloudLayer,middle cloud bottom level,Pa,average,average,0-6h resetting (GFS) / 3h-6h alternating (GEFS),6h / 3h-6h,0,240,3h,False,"80/81 leads (100% post-analysis, absent at f000 by design)",deterministic (single run),complete (deterministic),True,False,False,None,Requires temporal interval handling or de-accumulation,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (641:459312560:d=2026082800:PRES:middle cloud bottom level:0-3 hour ave fcst:),HIGH,Atmospheric pressure at specified level
gfs,pgrb2.0p25,PRES,Pressure,pressure_middle_cloud_top_level,Mass / Pressure,cloudLayer,middle cloud top level,Pa,average,average,0-6h resetting (GFS) / 3h-6h alternating (GEFS),6h / 3h-6h,0,240,3h,False,"80/81 leads (100% post-analysis, absent at f000 by design)",deterministic (single run),complete (deterministic),True,False,False,None,Requires temporal interval handling or de-accumulation,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (645:463616912:d=2026082800:PRES:middle cloud top level:0-3 hour ave fcst:),HIGH,Atmospheric pressure at specified level
gfs,pgrb2.0p25,PRES,Pressure,surface_pressure,Mass / Pressure,surface,surface,Pa,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,High,Tier A (Strong Raw Candidate),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (561:415792145:d=2026082800:PRES:surface:anl:),HIGH,Atmospheric pressure at specified level
gfs,pgrb2.0p25,PRES,Pressure,pressure_tropopause,Mass / Pressure,tropopause,tropopause,Pa,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (616:445075387:d=2026082800:PRES:tropopause:anl:),HIGH,Atmospheric pressure at specified level
gfs,pgrb2.0p25,PRMSL,Pressure Reduced to MSL,mslp,Mass / Pressure,meanSeaLevel,mean sea level,Pa,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,High,Tier A (Strong Raw Candidate),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (1:0:d=2026082800:PRMSL:mean sea level:anl:),HIGH,Pressure reduced to mean sea level (standard reduction)
gfs,pgrb2.0p25,APTMP,Apparent Temperature,apparent_temperature_2_m_above_ground,Near-Surface / Biometeorology,heightAboveGround,2 m above ground,K,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (584:426722385:d=2026082800:APTMP:2 m above ground:anl:),HIGH,Perceived temperature incorporating humidity and wind
gfs,pgrb2.0p25,ACPCP,Convective Accumulated Precip,convective_precipitation_accum,Precipitation / Hydrology,surface,surface,kg/m^2,accumulation,accum,0-6h resetting (GFS) / 3h-6h alternating (GEFS),6h / 3h-6h,0,240,3h,False,"80/81 leads (100% post-analysis, absent at f000 by design)",deterministic (single run),complete (deterministic),True,False,False,None,Requires temporal interval handling or de-accumulation,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (598:436884368:d=2026082800:ACPCP:surface:0-3 hour acc fcst:),HIGH,Convective precipitation accumulated over interval
gfs,pgrb2.0p25,APCP,Total Accumulated Precipitation,precipitation_accum,Precipitation / Hydrology,surface,surface,kg/m^2,accumulation,accum,0-6h resetting (GFS) / 3h-6h alternating (GEFS),6h / 3h-6h,0,240,3h,False,"80/81 leads (100% post-analysis, absent at f000 by design)",deterministic (single run),complete (deterministic),True,False,False,None,Requires temporal interval handling or de-accumulation,False,None,Medium,Tier C (Semantics / Normalization Required),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (596:436242422:d=2026082800:APCP:surface:0-3 hour acc fcst:),HIGH,Water-equivalent total precipitation accumulated over interval
gfs,pgrb2.0p25,CPRAT,Convective Precipitation Rate,convective_precipitation_rate,Precipitation / Hydrology,surface,surface,kg m^-2 s^-1,average,average,0-6h resetting (GFS) / 3h-6h alternating (GEFS),6h / 3h-6h,0,240,3h,False,"80/81 leads (100% post-analysis, absent at f000 by design)",deterministic (single run),complete (deterministic),True,False,False,None,Requires temporal interval handling or de-accumulation,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (592:433659053:d=2026082800:CPRAT:surface:3 hour fcst:),HIGH,Convective portion of surface precipitation flux
gfs,pgrb2.0p25,PRATE,Precipitation Rate,precipitation_rate,Precipitation / Hydrology,surface,surface,kg m^-2 s^-1,average,average,0-6h resetting (GFS) / 3h-6h alternating (GEFS),6h / 3h-6h,0,240,3h,False,"80/81 leads (100% post-analysis, absent at f000 by design)",deterministic (single run),complete (deterministic),True,False,False,None,Requires temporal interval handling or de-accumulation,True,"parser.py, idx_parser.py, cli.py",Medium,Tier C (Semantics / Normalization Required),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (589:429832588:d=2026082800:PRATE:surface:anl:),HIGH,Surface precipitation flux (rate of water-equivalent mass)
gfs,pgrb2.0p25,CPOFP,Percent of Frozen Precipitation,frozen_precipitation_percent,Precipitation Type,surface,surface,%,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,False,False,None,Requires temporal interval handling or de-accumulation,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (588:429246547:d=2026082800:CPOFP:surface:anl:),HIGH,Estimated percentage of precipitation falling in frozen form
gfs,pgrb2.0p25,REFC,Composite Reflectivity,composite_reflectivity_entire_atmosphere,Radar / Precipitation,atmosphere,entire atmosphere,dBZ,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (9:3396147:d=2026082800:REFC:entire atmosphere:anl:),HIGH,Maximum simulated radar reflectivity in atmospheric column
gfs,pgrb2.0p25,REFD,Simulated Radar Reflectivity,radar_reflectivity_1_hybrid_level,Radar / Precipitation,hybrid,1 hybrid level,dBZ,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (7:1714025:d=2026082800:REFD:1 hybrid level:anl:),HIGH,Simulated radar reflectivity factor at specified height
gfs,pgrb2.0p25,REFD,Simulated Radar Reflectivity,radar_reflectivity_1000_m_above_ground,Radar / Precipitation,heightAboveGround,1000 m above ground,dBZ,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (560:414989537:d=2026082800:REFD:1000 m above ground:anl:),HIGH,Simulated radar reflectivity factor at specified height
gfs,pgrb2.0p25,REFD,Simulated Radar Reflectivity,radar_reflectivity_2_hybrid_level,Radar / Precipitation,hybrid,2 hybrid level,dBZ,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (8:2554967:d=2026082800:REFD:2 hybrid level:anl:),HIGH,Simulated radar reflectivity factor at specified height
gfs,pgrb2.0p25,REFD,Simulated Radar Reflectivity,radar_reflectivity_4000_m_above_ground,Radar / Precipitation,heightAboveGround,4000 m above ground,dBZ,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (559:414666575:d=2026082800:REFD:4000 m above ground:anl:),HIGH,Simulated radar reflectivity factor at specified height
gfs,pgrb2.0p25,DSWRF,Downward Short-Wave Radiation Flux,solar_radiation_downward,Radiation / Solar Fluxes,surface,surface,W/m^2,average,average,0-6h resetting (GFS) / 3h-6h alternating (GEFS),6h / 3h-6h,0,240,3h,False,"80/81 leads (100% post-analysis, absent at f000 by design)",deterministic (single run),complete (deterministic),True,False,False,None,Requires temporal interval handling or de-accumulation,False,None,Medium,Tier C (Interval / Averaged Semantics),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (653:470700742:d=2026082800:DSWRF:surface:0-3 hour ave fcst:),HIGH,Incoming solar irradiance incident on surface
gfs,pgrb2.0p25,USWRF,Upward Short-Wave Radiation Flux,solar_radiation_upward,Radiation / Solar Fluxes,surface,surface,W/m^2,average,average,0-6h resetting (GFS) / 3h-6h alternating (GEFS),6h / 3h-6h,0,240,3h,False,"80/81 leads (100% post-analysis, absent at f000 by design)",deterministic (single run),complete (deterministic),True,False,False,None,Requires temporal interval handling or de-accumulation,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (655:472530000:d=2026082800:USWRF:surface:0-3 hour ave fcst:),HIGH,Reflected shortwave solar radiation flux
gfs,pgrb2.0p25,USWRF,Upward Short-Wave Radiation Flux,solar_radiation_upward_top_of_atmosphere,Radiation / Solar Fluxes,topOfAtmosphere,top of atmosphere,W/m^2,average,average,0-6h resetting (GFS) / 3h-6h alternating (GEFS),6h / 3h-6h,0,240,3h,False,"80/81 leads (100% post-analysis, absent at f000 by design)",deterministic (single run),complete (deterministic),True,False,False,None,Requires temporal interval handling or de-accumulation,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (657:474041268:d=2026082800:USWRF:top of atmosphere:0-3 hour ave fcst:),HIGH,Reflected shortwave solar radiation flux
gfs,pgrb2.0p25,ALBDO,Albedo,albedo,Radiation / Surface,surface,surface,%,average,average,0-6h resetting (GFS) / 3h-6h alternating (GEFS),6h / 3h-6h,0,240,3h,False,"80/81 leads (100% post-analysis, absent at f000 by design)",deterministic (single run),complete (deterministic),True,False,False,None,Requires temporal interval handling or de-accumulation,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (730:538774856:d=2026082800:ALBDO:surface:0-3 hour ave fcst:),HIGH,Surface shortwave solar reflectivity ratio
gfs,pgrb2.0p25,SUNSD,Sunshine Duration,sunshine_duration,Radiation / Surface,surface,surface,s,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (600:433486410:d=2026082800:SUNSD:surface:anl:),HIGH,Total seconds of sunshine duration exceeding threshold
gfs,pgrb2.0p25,DLWRF,Downward Long-Wave Radiation Flux,thermal_radiation_downward,Radiation / Thermal Fluxes,surface,surface,W/m^2,average,average,0-6h resetting (GFS) / 3h-6h alternating (GEFS),6h / 3h-6h,0,240,3h,False,"80/81 leads (100% post-analysis, absent at f000 by design)",deterministic (single run),complete (deterministic),True,False,False,None,Requires temporal interval handling or de-accumulation,False,None,Medium,Tier C (Interval / Averaged Semantics),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (654:471566852:d=2026082800:DLWRF:surface:0-3 hour ave fcst:),HIGH,Incoming infrared atmospheric thermal radiation incident on surface
gfs,pgrb2.0p25,ULWRF,Upward Long-Wave Radiation Flux,thermal_radiation_upward,Radiation / Thermal Fluxes,surface,surface,W/m^2,average,average,0-6h resetting (GFS) / 3h-6h alternating (GEFS),6h / 3h-6h,0,240,3h,False,"80/81 leads (100% post-analysis, absent at f000 by design)",deterministic (single run),complete (deterministic),True,False,False,None,Requires temporal interval handling or de-accumulation,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (656:473309258:d=2026082800:ULWRF:surface:0-3 hour ave fcst:),HIGH,Outgoing infrared radiation emitted from surface or TOA
gfs,pgrb2.0p25,ULWRF,Upward Long-Wave Radiation Flux,thermal_radiation_upward_top_of_atmosphere,Radiation / Thermal Fluxes,topOfAtmosphere,top of atmosphere,W/m^2,average,average,0-6h resetting (GFS) / 3h-6h alternating (GEFS),6h / 3h-6h,0,240,3h,False,"80/81 leads (100% post-analysis, absent at f000 by design)",deterministic (single run),complete (deterministic),True,False,False,None,Requires temporal interval handling or de-accumulation,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (658:474897520:d=2026082800:ULWRF:top of atmosphere:0-3 hour ave fcst:),HIGH,Outgoing infrared radiation emitted from surface or TOA
gfs,pgrb2.0p25,FLDCP,Field Capacity,field_capacity,Soil / Agronomy,surface,surface,fraction,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (599:433119495:d=2026082800:FLDCP:surface:anl:),HIGH,Volumetric soil moisture at field capacity
gfs,pgrb2.0p25,WILT,Wilting Point,wilting_point,Soil / Agronomy,surface,surface,fraction,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (598:432758664:d=2026082800:WILT:surface:anl:),HIGH,Volumetric soil moisture at plant permanent wilting point
